Projekt dátuma;Beszállító;mennyiség;függvénynek;ism;gyári szám;hadrianus azonosító;Gyártó;Modellnév;CPU Típus;CPU Modell;CPU Órajel (mhz);Ram (mb);Ram típus;hdd (gb);hdd típus;hdd állapot (%);hdd bad sector (db);optikai meghajtó;kijelző mérete;kijelző típus;kijelző felbontás;VGA típusa;VGA kimenet;webcam;Licensz;Licensz sorszám;Billentyűzet nyelve;Akku;állapot;műszaki eltérés / hiba;esztétikai eltérés / hiba;csomagolás;utolsó javítás/bővítés dátuma;nettó beszerzési ár;nagyker listaár;nagyker mennyiségi ár;EUR;zárolás;nettó eladási ár;eladás dátuma;vevő kategória - név;vevő kategória;vevő neve;NYERESÉG;számlázó kategória;számlázó készlet;raktár;leltár dátum;raktárhely;árlista;Leírás;nettó kisker ár;projektnév;tesztelés dátuma;Saját készletre vételezés dátuma
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UY9E1;H22/2:3793;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;89;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;rossz;használt C;törött akku rögzítő, rossz akku;kopott touchpad, sérült karcos burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VGE2Q;H22/2:3812;Lenovo;ThinkPad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;78;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt C;rossz ssd;enyhén kopott;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W0TQU;H22/2:5107;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;77;0;nincs;14;;HD (1366 x 768);integrált;display port ;webcam;Win 10 pro;;magyar;gyenge;használt C;lekopott billentyűzet, hibás ssd;karcos display, karcos burkolat, törött hűtőrács;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W07YC;H22/2:5111;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;89;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;akku rögzítő törött, lekopott billentyűzet;kopott billentyűzet, enyhén karcos burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UKUZW;H22/2:1592;Lenovo;ThinkPad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;84;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;lekopott billentyűzet;enyhén kopott burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UY3JT;H22/2:3861;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;20;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;rossz ssd;enyhén kopott burkolat, kopott billentyűzet, touchpad, foltos display;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VG7JX;H22/2:3848;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;52;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt C;rossz ssd;enyhén kopott burkolat, billentyűzet, touchpad;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VG7N7;H22/2:4486;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;81;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt C;rossz billentyűzet (lekopott a felirat);kopott touchpad, karcos display és burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VGLC4;H22/2:3860;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;63;1;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;rossz ssd, törött hűtőrács;enyhén kopott burkolat, kopott touchpad, billentyűzet, display foltos;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VG17X;H22/2:3855;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;22;1;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;rossz ssd;enyhén kopott burkolat, touchpad, kopott billentyűzet, enyhe display folt;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VGBWD;H22/2:5150;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;56;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;lekopott billentyűzet, hibás ssd;enyhén kopott;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W04XK;H22/2:5514;Lenovo;Thinkpad L470;Core i5;6200U;2300;8192;ddr4;256;sata ssd;70;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt C;rossz ssd;enyhén kopott billentyűzet, touchpad, palmrest és burkolat;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VGNL7;H22/2:1967;Lenovo;Thinkpad L470;Core i5;6200U;2300;16384;ddr4;256;sata ssd;79;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt B;;erősen szétkopott, sérült sarok burkolat, hűtőrács kitörve, hűtőrács burkolat törött;nincs;;14000;;;;;21 000;2022.08.15;dolgozói - MOL;dolgozói;MOL;7000;notebook;0;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.12.14;MOL;1;#HIÁNYZIK;;PF0WDZTH;H21/4:4212;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos, rossz billentyűzet;kopott, karcos;nincs;;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.01;mol dolgozói;;;;20211214_MOL;2021.12.21;2022.01.14
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W165D;H22/2:5130;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos;karcos burkolat, kopott billentyűzet és touchpad;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W0HWH;H22/2:1973;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos;erősen szétkopva, hűtőrács burkolat törött, burkolat sérült és repedt;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W104S;H22/2:0796;Lenovo;ThinkPad L470;Core i5;6200U;2300;nincs;ddr4;nincs;sata ssd;0;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt C;nincs SSD, RAM;enyhén kopott, törött burkolat az akku alatt;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UKV0A;H22/2:4443;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;ok;használt C;hiányos;erősen kopott billentyűzet, touchpad és burkolat, kopott palmrest;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UY69V;H22/2:5128;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;törött burkolat és akku rögzítő, hiányos;kopott burkolat, kopott billentyűzet és touchpad;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VG194;H22/2:5132;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos;kopott burkolat, kopott billentyűzet és touchpad;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0WDXY0;H22/2:5134;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;display hibás, hiányos;enyhén kopott, repedt hátlap;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UKZ46;H22/2:5131;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos;enyhén kopott;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0VG9QK;H22/2:1972;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos;erősen szétkopva, hűtőrács burkolat törött;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UKV66;H22/2:5063;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;hiányos;kopott;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0UKZ51;H22/2:5025;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos, also burkolat kettétörve;enyhén kopott, alsó burkolat törött;nincs;;4000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF0W0Y8J;H22/2:1590;Lenovo;Thinkpad L470;Core i5;6200U;2300;nincs;ddr4;nincs;;;;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;törött burkolat, hiányos, display hibás;kopott karcos burkolat;nincs;;2000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2020.02.13;PGhygGyöngyös;1;#HIÁNYZIK;;PF0R7Y9S;H20/1:0226;Lenovo;Thinkpad L470;Core i5;6300U;2400;8192;ddr4;nincs;;;;nincs;14;;;integrált;display port;webcam;;;magyar;gyenge;használt C;kijelző hibás, nincs hdd;törött burkolat;nincs;;4000;;;;vatera - 2022.08.17;10 367;2022.09.22;vatera;vatera;;6367;notebook;0;hadrianus;2022.01.07;082;;;;20200213_PGhygGyöngyös;2020.02.19;2020.04.06
2022.07.14;MOL;1;#HIÁNYZIK;;PF0WH8HE;H22/2:5168;Lenovo;Thinkpad L470;Core i5 ;6200U;2300;8192;ddr4;256;sata ssd;91;0;nincs;14;;HD (1366 x 768);i;display port;webcam;Win 10 pro;;magyar;rossz;használt C;törött akku rögzítő, törött hátlap, rossz akku;kopott burkolat, kopott billentyűzet és touchpad, repedt hátlap;nincs;;8000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.09.24;MOL;1;#HIÁNYZIK;;PF1LX0CK;H21/3:3057;Lenovo;Thinkpad L480;Core i5;???;???;nincs;ddr4;nincs;;;;nincs;14;;;integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;hiányos, nem kapcsol be;enyhén kopott;nincs;;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;005;;;;20210924_MOL;2021.10.08;2021.10.12
2021.10.14;MOL;1;#HIÁNYZIK;;PF1E233U;H21/3:5680;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;240;m2nvme ssd;100;0;nincs;14;;HD (1366 x 768);;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén kopott fedlap, repedt burkolat a zsanéroknál;nincs;2022.02.01;12000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1FKV54;H21/3:4491;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;240;m2sata ssd;100;0;nincs;14;IPS;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos fedlap, törött burkolat;nincs;2022.01.31;4000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2022.07.14;MOL;1;#HIÁNYZIK;;PF1LZNR7;H22/2:5010;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A;;;nincs;;28000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.11.29;MOL;1;#HIÁNYZIK;;PF1LZKCS;H21/4:0962;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;99;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge ;használt A-;;enyhén kopott touchpad;nincs;2022.02.16;8000;94000;90000;230,8;;;;;;;;notebook;1;hadrianus;2022.09.15;036;árlista;;;20211129_MOL;2021.12.14;2021.12.17
2021.12.14;MOL;1;#HIÁNYZIK;;PF16VAZZ;H21/4:4082;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;99;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;kopott billentyűzet és touchpad;nincs;;28000;;;;foglalva - dolgozói MOL;53 000;;;;;;notebook;1;hadrianus;2022.01.01;mol dolgozói;;;;20211214_MOL;2021.12.21;2022.01.14
2022.07.14;MOL;1;#HIÁNYZIK;;PF1LXFTG;H22/2:3804;Lenovo;ThinkPad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;FHD (1920 x 1080);integralt;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;enyhén kopott, kopott touchpad;nincs;;28000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF161VTV;H22/2:4446;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;97;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;kopott billentyűzet és touchpad, burkolat;nincs;;28000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1LXZ8V;H22/2:4460;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;97;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt A-;;enyhén kopott billentyűzet, touchpad és burkolat;nincs;;28000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2021.10.14;MOL;1;#HIÁNYZIK;;PF16KYPY;H21/3:4477;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén kopott burkolat és billentyűzet, repedt palmrest;nincs;2022.05.10;4000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1E209P;H21/3:4479;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1FHVPJ;H21/3:4480;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;repedt burkolat, kopott touchpad;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF16V4LE;H21/3:4485;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos, repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1E1N9G;H21/3:4486;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos, repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1FBAX0;H21/3:4487;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;angol;gyenge;használt B;;enyhén karcos, enyhén repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1E258D;H21/3:4488;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1ERTTX;H21/3:4489;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;törött burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1ERQK0;H21/3:4492;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos, törött burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.10.14;MOL;1;#HIÁNYZIK;;PF1E4VD8;H21/3:6115;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;15;IPS;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;erősen kopott, repedt burkolat;nincs;;30000;76000;72000;184,6;;;;;;;;notebook;1;hadrianus;2022.09.15;142;árlista;;;20211014_MOL;2021.10.25;2021.11.03
2021.12.14;MOL;1;#HIÁNYZIK;;PF16V8YX;H21/4:3758;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;97;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;repedt burkolat, kopott;nincs;;24000;;;;;;;;;;;notebook;1;hadrianus;2022.01.01;mol dolgozói;;;;20211214_MOL;2021.12.21;2022.01.14
2022.07.14;MOL;1;#HIÁNYZIK;;PF1LWRLX;H22/2:3787;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;kopott karcos burkolat, kopott billentyűzet és touchpad, repedt burkolat, egy pixel hiba;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1F045A;H22/2:1984;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;99;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;angol;ok;használt B;;repedt burkolat és palm rest;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1FKRAQ;H22/2:5009;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt B;;palmrest többhelyen repedt, enyhén kopott;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF16V8WW;H22/2:3798;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;karcos burkolat, kopott billentyűzet, repedt burkolat;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1ERTWL;H22/2:5100;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;90;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos, repedt burkolat, enyhén kopott billentyűzet és touchpad;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1ERNEV;H22/2:5019;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;reped palmrest, enyhén kopott, erős display foltos;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1LXFPR;H22/2:5011;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;98;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt B;;repedt burkolat a zsanérnál,kopott billentyűzet és touchpad;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1E4N0Y;H22/2:5024;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;97;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;ok;használt B;;burkolat repedt, display foltos, gumitalp hiányos;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
2022.07.14;MOL;1;#HIÁNYZIK;;PF1FJ90Q;H22/2:5022;Lenovo;Thinkpad L480;Core i5;8250U;1600;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;burkolati repedés zsanérnál;nincs;;24000;;;;foglalva - dolgozói MOL;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
